@
Linux 4.14.0-115.el7a.aarch64 (localhost.localdomain) 	2019年03月12日 	_aarch64_	(64 CPU)

01时06分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分23秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分23秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分23秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分23秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分23秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分24秒  all   11.30    0.00    6.05    0.00    0.00    0.23    0.00    0.00    0.00   82.42
01时12分24秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   16   37.25    0.00   15.69    0.00    0.00    0.98    0.00    0.00    0.00   46.08
01时12分24秒   17   30.43    0.00   19.57    0.00    0.00    1.09    0.00    0.00    0.00   48.91
01时12分24秒   18   28.97    0.00   24.30    0.00    0.00    2.80    0.00    0.00    0.00   43.93
01时12分24秒   19   34.00    0.00   23.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
01时12分24秒   20   41.51    0.00   13.21    0.00    0.00    0.94    0.00    0.00    0.00   44.34
01时12分24秒   21   40.20    0.00   12.75    0.00    0.00    0.00    0.00    0.00    0.00   47.06
01时12分24秒   22   41.90    0.00   12.38    0.00    0.00    0.00    0.00    0.00    0.00   45.71
01时12分24秒   23   29.81    0.00   22.12    0.00    0.00    0.00    0.00    0.00    0.00   48.08
01时12分24秒   24   32.35    0.00   18.63    0.00    0.00    1.96    0.00    0.00    0.00   47.06
01时12分24秒   25   39.05    0.00   18.10    0.00    0.00    0.00    0.00    0.00    0.00   42.86
01时12分24秒   26   38.46    0.00   14.42    0.00    0.00    3.85    0.00    0.00    0.00   43.27
01时12分24秒   27   36.89    0.00   21.36    0.00    0.00    0.00    0.00    0.00    0.00   41.75
01时12分24秒   28   43.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
01时12分24秒   29   31.31    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01时12分24秒   30   29.59    0.00   22.45    0.00    0.00    0.00    0.00    0.00    0.00   47.96
01时12分24秒   31   37.25    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   46.08
01时12分24秒   32    9.18    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   88.78
01时12分24秒   33    5.05    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   88.89
01时12分24秒   34    7.92    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时12分24秒   35    8.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
01时12分24秒   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   37   49.50    0.00   43.56    0.00    0.00    2.97    0.00    0.00    0.00    3.96
01时12分24秒   38    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
01时12分24秒   39    2.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.94
01时12分24秒   40    4.35    0.00    2.17    0.00    0.00    0.00    0.00    0.00    0.00   93.48
01时12分24秒   41    4.26    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   92.55
01时12分24秒   42   10.89    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   85.15
01时12分24秒   43    6.19    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01时12分24秒   44    7.14    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   88.78
01时12分24秒   45   10.28    0.00    7.48    0.00    0.00    0.00    0.00    0.00    0.00   82.24
01时12分24秒   46    9.52    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   83.81
01时12分24秒   47    6.19    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01时12分24秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分24秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分24秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分25秒  all    8.75    0.00    5.46    0.00    0.00    0.32    0.00    0.00    0.00   85.46
01时12分25秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   16   27.47    0.00   20.88    0.00    0.00    2.20    0.00    0.00    0.00   49.45
01时12分25秒   17   30.34    0.00   16.85    0.00    0.00    2.25    0.00    0.00    0.00   50.56
01时12分25秒   18   29.89    0.00   18.39    0.00    0.00    1.15    0.00    0.00    0.00   50.57
01时12分25秒   19   19.54    0.00   25.29    0.00    0.00    1.15    0.00    0.00    0.00   54.02
01时12分25秒   20   24.47    0.00   24.47    0.00    0.00    1.06    0.00    0.00    0.00   50.00
01时12分25秒   21   30.43    0.00   18.48    0.00    0.00    1.09    0.00    0.00    0.00   50.00
01时12分25秒   22   29.79    0.00   17.02    0.00    0.00    1.06    0.00    0.00    0.00   52.13
01时12分25秒   23   30.21    0.00   19.79    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01时12分25秒   24   28.74    0.00   14.94    0.00    0.00    0.00    0.00    0.00    0.00   56.32
01时12分25秒   25   30.34    0.00   14.61    0.00    0.00    1.12    0.00    0.00    0.00   53.93
01时12分25秒   26   27.59    0.00   16.09    0.00    0.00    1.15    0.00    0.00    0.00   55.17
01时12分25秒   27   28.40    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   60.49
01时12分25秒   28   26.97    0.00   20.22    0.00    0.00    2.25    0.00    0.00    0.00   50.56
01时12分25秒   29   29.79    0.00   23.40    0.00    0.00    0.00    0.00    0.00    0.00   46.81
01时12分25秒   30   23.81    0.00   21.43    0.00    0.00    0.00    0.00    0.00    0.00   54.76
01时12分25秒   31   38.71    0.00   11.83    0.00    0.00    1.08    0.00    0.00    0.00   48.39
01时12分25秒   32    8.25    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   88.66
01时12分25秒   33    5.32    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01时12分25秒   34    5.21    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01时12分25秒   35    6.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
01时12分25秒   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   37   60.00    0.00   33.00    0.00    0.00    6.00    0.00    0.00    0.00    1.00
01时12分25秒   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   39    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
01时12分25秒   40    4.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.65
01时12分25秒   41    2.15    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   94.62
01时12分25秒   42    8.08    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分25秒   43    2.22    0.00    1.11    0.00    0.00    0.00    0.00    0.00    0.00   96.67
01时12分25秒   44    6.32    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01时12分25秒   45   10.10    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分25秒   46    5.21    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   90.62
01时12分25秒   47    9.71    0.00    5.83    0.00    0.00    0.00    0.00    0.00    0.00   84.47
01时12分25秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分25秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分25秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分26秒  all   11.80    0.00    5.83    0.00    0.00    0.25    0.00    0.00    0.00   82.13
01时12分26秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒    8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时12分26秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   16   38.78    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   46.94
01时12分26秒   17   34.34    0.00   17.17    0.00    0.00    1.01    0.00    0.00    0.00   47.47
01时12分26秒   18   33.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
01时12分26秒   19   38.24    0.00   13.73    0.00    0.00    1.96    0.00    0.00    0.00   46.08
01时12分26秒   20   39.62    0.00   16.98    0.00    0.00    0.00    0.00    0.00    0.00   43.40
01时12分26秒   21   31.18    0.00   18.28    0.00    0.00    1.08    0.00    0.00    0.00   49.46
01时12分26秒   22   38.18    0.00   16.36    0.00    0.00    2.73    0.00    0.00    0.00   42.73
01时12分26秒   23   31.43    0.00   19.05    0.00    0.00    1.90    0.00    0.00    0.00   47.62
01时12分26秒   24   36.70    0.00   18.35    0.00    0.00    0.00    0.00    0.00    0.00   44.95
01时12分26秒   25   40.82    0.00   11.22    0.00    0.00    1.02    0.00    0.00    0.00   46.94
01时12分26秒   26   39.42    0.00   16.35    0.00    0.00    0.00    0.00    0.00    0.00   44.23
01时12分26秒   27   36.79    0.00   18.87    0.00    0.00    0.00    0.00    0.00    0.00   44.34
01时12分26秒   28   36.11    0.00   19.44    0.00    0.00    1.85    0.00    0.00    0.00   42.59
01时12分26秒   29   35.71    0.00   19.39    0.00    0.00    0.00    0.00    0.00    0.00   44.90
01时12分26秒   30   32.65    0.00   21.43    0.00    0.00    1.02    0.00    0.00    0.00   44.90
01时12分26秒   31   37.50    0.00   19.23    0.00    0.00    0.00    0.00    0.00    0.00   43.27
01时12分26秒   32    8.08    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   88.89
01时12分26秒   33    9.17    0.00   10.09    0.00    0.00    0.00    0.00    0.00    0.00   80.73
01时12分26秒   34    7.07    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分26秒   35    8.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.58
01时12分26秒   36   21.00    0.00   13.00    0.00    0.00    1.00    0.00    0.00    0.00   65.00
01时12分26秒   37   38.00    0.00   28.00    0.00    0.00    2.00    0.00    0.00    0.00   32.00
01时12分26秒   38    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01时12分26秒   39    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
01时12分26秒   40    9.90    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   86.14
01时12分26秒   41    9.09    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分26秒   42   15.74    0.00    3.70    0.00    0.00    0.00    0.00    0.00    0.00   80.56
01时12分26秒   43    8.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分26秒   44    7.14    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01时12分26秒   45    4.08    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   90.82
01时12分26秒   46    6.32    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   92.63
01时12分26秒   47    8.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
01时12分26秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分26秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分26秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分27秒  all    9.98    0.00    6.17    0.00    0.00    0.22    0.00    0.00    0.00   83.64
01时12分27秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   16   28.87    0.00   20.62    0.00    0.00    1.03    0.00    0.00    0.00   49.48
01时12分27秒   17   29.17    0.00   19.79    0.00    0.00    1.04    0.00    0.00    0.00   50.00
01时12分27秒   18   31.63    0.00   18.37    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01时12分27秒   19   32.98    0.00   15.96    0.00    0.00    1.06    0.00    0.00    0.00   50.00
01时12分27秒   20   29.47    0.00   17.89    0.00    0.00    2.11    0.00    0.00    0.00   50.53
01时12分27秒   21   27.96    0.00   20.43    0.00    0.00    0.00    0.00    0.00    0.00   51.61
01时12分27秒   22   35.00    0.00   16.00    0.00    0.00    2.00    0.00    0.00    0.00   47.00
01时12分27秒   23   27.66    0.00   21.28    0.00    0.00    0.00    0.00    0.00    0.00   51.06
01时12分27秒   24   36.84    0.00   14.74    0.00    0.00    0.00    0.00    0.00    0.00   48.42
01时12分27秒   25   34.69    0.00   16.33    0.00    0.00    1.02    0.00    0.00    0.00   47.96
01时12分27秒   26   31.31    0.00   17.17    1.01    0.00    3.03    0.00    0.00    0.00   47.47
01时12分27秒   27   34.04    0.00   15.96    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01时12分27秒   28   33.00    0.00   21.00    0.00    0.00    1.00    0.00    0.00    0.00   45.00
01时12分27秒   29   25.25    0.00   27.27    0.00    0.00    0.00    0.00    0.00    0.00   47.47
01时12分27秒   30   30.21    0.00   20.83    0.00    0.00    0.00    0.00    0.00    0.00   48.96
01时12分27秒   31   32.63    0.00   14.74    0.00    0.00    2.11    0.00    0.00    0.00   50.53
01时12分27秒   32    8.16    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   87.76
01时12分27秒   33    9.28    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   89.69
01时12分27秒   34    7.92    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   85.15
01时12分27秒   35    8.82    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   86.27
01时12分27秒   36   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
01时12分27秒   37    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时12分27秒   38   37.11    0.00   41.24    0.00    0.00    0.00    0.00    0.00    0.00   21.65
01时12分27秒   39    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时12分27秒   40   10.48    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   82.86
01时12分27秒   41    8.08    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   87.88
01时12分27秒   42    5.94    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   86.14
01时12分27秒   43    8.82    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   86.27
01时12分27秒   44    9.18    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01时12分27秒   45    7.22    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   90.72
01时12分27秒   46    5.21    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   91.67
01时12分27秒   47    6.19    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   89.69
01时12分27秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分27秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时12分27秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时12分28秒  all   11.05    0.00    5.67    0.00    0.00    0.19    0.00    0.00    0.00   83.09
01时12分28秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时12分28秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
