@
Linux 4.14.0-115.el7a.0.1.aarch64 (nytp-cn9900-s01) 	04/18/2019 	_aarch64_	(56 CPU)

07:34:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:51 AM   28   34.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   65.31
07:34:51 AM   29   52.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
07:34:51 AM   30   36.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   64.00
07:34:51 AM   31   32.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68
07:34:51 AM   32   40.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
07:34:51 AM   33   28.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00
07:34:51 AM   34   43.14    0.00    0.00    0.00    0.00    0.98    0.00    0.00    0.00   55.88
07:34:51 AM   35   37.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   62.63
07:34:51 AM   36   37.37    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   61.62
07:34:51 AM   37   42.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.14
07:34:51 AM   38   44.44    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   54.55
07:34:51 AM   39   28.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00
07:34:51 AM   40   16.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   83.33
07:34:51 AM   41   36.63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.37
07:34:51 AM   42   35.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   64.29
07:34:51 AM   43   27.55    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   71.43
07:34:51 AM   44   11.88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.12
07:34:51 AM   45    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
07:34:51 AM   46   31.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   68.69
07:34:51 AM   47   31.07    0.00    1.94    0.00    0.00    0.00    0.00    0.00    0.00   66.99
07:34:51 AM   48   41.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
07:34:51 AM   49   39.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
07:34:51 AM   50   28.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   72.00
07:34:51 AM   51   32.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68
07:34:51 AM   52   29.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.41
07:34:51 AM   53   36.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.64
07:34:51 AM   54   31.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
07:34:51 AM   55   30.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.70

07:34:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:52 AM  all   18.52    0.00    0.18    0.00    0.00    0.02    0.00    0.00    0.00   81.29
07:34:52 AM    0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
07:34:52 AM    1    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:34:52 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM    3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM    4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM    5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM    6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM    9    2.97    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   96.04
07:34:52 AM   10    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:34:52 AM   11    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
07:34:52 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   14    1.96    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   97.06
07:34:52 AM   15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   17    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:52 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
